date,agent_equity,agent_return,spy_equity,spy_return,cash,costs,trades,active_positions,latest_weights,execution,agent_drawdown,spy_drawdown
2025-03-26,1005.7955990978173,0.00579559909781735,1132.9160143938666,0.13291601439386658,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.049495608864640994,-0.07234099546465944
2025-03-27,1013.9654010106733,0.01396540101067334,1129.907318911062,0.129907318911062,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.041774922275993,-0.07480458801791834
2025-03-28,1007.0327468489891,0.007032746848989024,1107.1528735995987,0.1071528735995988,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.0483264703527736,-0.09343647760037721
2025-03-31,1020.9185843011915,0.020918584301191423,1114.584983827595,0.11458498382759497,98.86822508021481,10.433611992938047,76,5,"{'V': 0.219472, 'MA': 0.198795, 'JNJ': 0.188406, 'PFE': 0.154298, 'ABBV': 0.139028}",rebalance_at_open_mark_at_close,-0.035203973610146155,-0.08735088618132703
2025-04-01,992.6514812810722,-0.007348518718927832,1117.7330473388267,0.11773304733882672,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.06191716023514138,-0.08477317571917442
2025-04-02,995.935273668488,-0.004064726331512003,1124.8065220381734,0.12480652203817333,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.058813886481890454,-0.07898124373583792
2025-04-03,995.3301646287258,-0.004669835371274189,1069.3751385640949,0.06937513856409483,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.05938573109915224,-0.12436979978082596
2025-04-04,949.8537722674567,-0.05014622773254329,1006.7707404855495,0.006770740485549487,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.10236216753529626,-0.1756317934884083
2025-04-07,941.0773574066288,-0.05892264259337121,1004.9775020360066,0.004977502036006554,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.11065611997565805,-0.1771001404566409
2025-04-08,933.6033070620964,-0.06639669293790362,989.2367588357816,-0.01076324116421834,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.11771930227474259,-0.189989041295049
2025-04-09,957.488579466211,-0.04251142053378898,1093.1257126023024,0.0931257126023024,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.09514706560564257,-0.10492225592982451
2025-04-10,941.2854439676664,-0.058714556032333554,1045.2260400676355,0.04522604006763542,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.11045947247572874,-0.14414366508684073
2025-04-11,954.8170482723963,-0.04518295172760367,1063.8758172329544,0.06387581723295432,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.09767173576034771,-0.12887277695375887
2025-04-14,959.5242870160163,-0.04047571298398378,1074.1969561549483,0.07419695615494826,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.09322326621052401,-0.12042157903934825
2025-04-15,957.4393297446117,-0.042560670255388344,1071.188260672144,0.0711882606721439,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.09519360794156495,-0.12288517159260692
2025-04-16,953.4847882429427,-0.046515211757057306,1047.377853239533,0.04737785323953281,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.0989307579804346,-0.1423817084725577
2025-04-17,921.1709139875213,-0.07882908601247873,1048.8722287485346,0.048872228748534585,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.12946825426886954,-0.14115807770075317
2025-04-21,906.0990545164334,-0.09390094548356664,1023.9062584833607,0.0239062584833607,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.14371157430595682,-0.16160081734711707
2025-04-22,917.7866633560568,-0.08221333664394315,1050.5459828281562,0.050545982828156255,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.13266646381442238,-0.13978756742142817
2025-04-23,914.33122614128,-0.08566877385871996,1066.8246793213555,0.06682467932135538,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.13593194663109398,-0.12645817742944931
2025-04-24,919.0312875016049,-0.0809687124983951,1089.2802008859824,0.08928020088598232,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.13149025990508167,-0.10807105383308213
2025-04-25,921.4548006693486,-0.0785451993306514,1097.1506028892425,0.09715060288924238,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.12919997357853474,-0.10162657851904622
2025-04-28,928.4667809196608,-0.07153321908033927,1097.5689501997051,0.09756895019970502,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.12257346017516091,-0.10128402563371042
2025-04-29,931.396494657175,-0.068603505342825,1104.482990793233,0.10448299079323298,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.11980480044471997,-0.09562264214824467
2025-04-30,934.6030586340103,-0.06539694136598972,1104.921282568497,0.10492128256849687,106.57857576814646,11.271046144439023,82,5,"{'JNJ': 0.253732, 'PFE': 0.172628, 'UNH': 0.170856, 'XOM': 0.153169, 'ABBV': 0.149616}",rebalance_at_open_mark_at_close,-0.11677450965484948,-0.09526375825325906
2025-05-01,921.350239717888,-0.07864976028211201,1112.7517956421545,0.11275179564215465,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.129298786541719,-0.08885194495852278
2025-05-02,934.2416942811345,-0.06575830571886543,1129.2697041003773,0.12926970410037741,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.1171160088665345,-0.07532668243007401
2025-05-05,931.2908171119741,-0.06870918288802585,1122.7940768947035,0.12279407689470356,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.11990466861957372,-0.08062908244122702
2025-05-06,921.7788559074237,-0.0782211440925763,1113.4093549176407,0.1134093549176407,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.1288937325022792,-0.08831351953671707
2025-05-07,928.4143515475977,-0.07158564845240234,1118.0918044800667,0.11809180448006673,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.12262300736786602,-0.08447941670413328
2025-05-08,929.302714577166,-0.07069728542283404,1125.8824286241222,0.12588242862412224,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.1217834799715597,-0.07810026542869641
2025-05-09,923.2806627737897,-0.07671933722621027,1124.4478865095239,0.12444788650952376,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.12747448387721216,-0.07927490317155172
2025-05-12,935.8051588380467,-0.06419484116195329,1161.607951199144,0.16160795119914395,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.11563849203502063,-0.04884734439360916
2025-05-13,924.8025020692963,-0.07519749793070363,1169.279151779573,0.1692791517795731,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.12603630405789412,-0.042565980017416516
2025-05-14,916.0578725634059,-0.08394212743659413,1170.7735272885748,0.17077352728857487,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.13430021846719975,-0.041342349245611976
2025-05-15,929.9171821217388,-0.0700828178782612,1176.4919945073473,0.17649199450734732,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.12120279131091072,-0.03665993012518609
2025-05-16,936.0133326398552,-0.0639866673601448,1183.9439275875543,0.1839439275875543,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.1154417620901732,-0.030558107275813318
2025-05-19,942.3813075290631,-0.05761869247093698,1185.238980061135,0.18523898006113493,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.10942385139314792,-0.029497687021179053
2025-05-20,945.8747203541021,-0.05412527964589786,1181.2539787037972,0.18125397870379722,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.1061224805845794,-0.032760702412657716
2025-05-21,933.7131744010903,-0.06628682559890964,1161.3489163819097,0.16134891638190973,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.11761547462999078,-0.04905944836040155
2025-05-22,933.5366175326618,-0.06646338246733818,1161.807274234565,0.1618072742345651,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.11778232570676717,-0.048684133876438884
2025-05-23,931.1235400945106,-0.0688764599054894,1153.8770388369016,0.15387703883690174,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.12006274998300148,-0.055177602219423916
2025-05-27,941.9758932757901,-0.05802410672420988,1177.8668248401325,0.1778668248401325,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.10980697896728964,-0.03553418583195278
2025-05-28,937.1618014627327,-0.06283819853726735,1171.05238495802,0.1710523849580199,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.11435642759456965,-0.041114013848497
2025-05-29,942.8164536940433,-0.05718354630595668,1175.6750011260424,0.1756750011260424,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.10901262634804887,-0.037328904044862554
2025-05-30,949.3177671811615,-0.050682232818838546,1174.3600041876607,0.17436000418766073,100.9731859460596,12.088433653759397,88,5,"{'JNJ': 0.273316, 'PFE': 0.184404, 'MA': 0.150004, 'V': 0.147415, 'MSFT': 0.144861}",rebalance_at_open_mark_at_close,-0.10286870702368889,-0.038405655309146525
2025-06-02,951.3583936288233,-0.04864160637117676,1180.9751210343522,0.1809751210343522,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.10094025913536109,-0.03298903780977258
2025-06-03,956.5743801316584,-0.04342561986834159,1187.7097830572602,0.18770978305726027,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.09601100901784754,-0.027474533831827408
2025-06-04,959.2017128171296,-0.040798287182870374,1187.3909148456225,0.18739091484562254,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.09352810766417896,-0.027735630827569024
2025-06-05,958.5502416855169,-0.041449758314483165,1181.652503162049,0.18165250316204906,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.09414376572815464,-0.032434380957644504
2025-06-06,960.503510986996,-0.039496489013003955,1193.7868858046822,0.19378688580468229,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.09229787273579004,-0.022498455275687723
2025-06-09,957.2269055807026,-0.04277309441929744,1194.8627923906308,0.19486279239063076,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.0953943545950201,-0.021617476968546323
2025-06-10,961.7951306171358,-0.03820486938286427,1201.637343343141,0.2016373433431411,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.09107725680624568,-0.016070310971301738
2025-06-11,967.3678727610088,-0.032632127238991226,1198.2101789372837,0.19821017893728365,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.08581086283597217,-0.018876555989223553
2025-06-12,969.7088532498432,-0.030291146750156872,1202.972284746324,0.202972284746324,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.08359857215166688,-0.01497722869736784
2025-06-13,943.7089763005852,-0.056291023699414855,1189.522905165309,0.18952290516530912,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.10816916803756649,-0.02598990564360859
2025-06-16,953.9195125479032,-0.04608048745209681,1200.8402944266375,0.20084029442663742,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.09851993160460948,-0.016722953881328273
2025-06-17,953.4628456906546,-0.04653715430934535,1190.5789888990469,0.1905789888990468,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.09895149429338057,-0.02512515876678978
2025-06-18,938.2513326165503,-0.06174866738344975,1190.3996103284271,0.19039961032842712,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.1133267908106036,-0.025272038274310127
2025-06-20,934.3932595502099,-0.06560674044979009,1184.1033616933732,0.18410336169337316,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.11697277553569774,-0.030427558777942454
2025-06-23,947.549875530121,-0.05245012446987907,1195.7993309481521,0.19579933094815205,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.10453941305866532,-0.02085061657029874
2025-06-24,964.4762488916388,-0.03552375110836126,1209.009620176734,0.20900962017673397,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.08854352659768816,-0.010033712581200671
2025-06-25,961.38732948304,-0.038612670516959935,1209.6870023044307,0.20968700230443083,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.09146264004814453,-0.009479055729072483
2025-06-26,968.0185813695251,-0.03198141863047488,1219.151380528108,0.2191513805281078,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.08519592537720899,-0.0017293941743106167
2025-06-27,968.9085248271924,-0.031091475172807526,1225.2085388107287,0.22520853881072878,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.08435490443305926,0.0
2025-06-30,981.2041169600924,-0.018795883039907646,1231.0664956705186,0.23106649567051862,93.69622484881211,12.915880542200293,95,5,"{'V': 0.224582, 'MSFT': 0.202078, 'MA': 0.190898, 'JPM': 0.181268, 'AVGO': 0.101174}",rebalance_at_open_mark_at_close,-0.07273523307596252,0.0
2025-07-01,982.4784964714133,-0.017521503528586613,1230.6680928248572,0.23066809282485723,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.07153090953093011,-0.00032362414789333105
2025-07-02,985.6101185244229,-0.014389881475577071,1236.2470704026118,0.23624707040261184,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.0685714409118271,0.0
2025-07-03,993.9783742285904,-0.006021625771409633,1245.9904279083244,0.24599042790832426,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.06066321005449449,0.0
2025-07-07,988.2759889092156,-0.01172401109078447,1236.705306642677,0.23670530664267697,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.06605212037670438,-0.007452000479036269
2025-07-08,978.7738778534474,-0.021226122146552617,1236.02792451498,0.2360279245149799,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.07503187559900293,-0.00799565002282454
2025-07-09,982.6986846662915,-0.01730131533370849,1243.439968665585,0.24343996866558504,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.07132282565554282,-0.002046933255354877
2025-07-10,986.2442016397208,-0.013755798360279181,1246.9467893180565,0.24694678931805658,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.0679722149995482,0.0
2025-07-11,984.2004005135891,-0.015799599486410854,1242.563263502467,0.24256326350246704,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.06990366304598838,-0.0035154072757080934
2025-07-14,986.7311441865461,-0.01326885581345394,1244.9343441745864,0.24493434417458637,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.06751204095483854,-0.0016138981716860012
2025-07-15,982.0110362183084,-0.01798896378169157,1239.614401414066,0.23961440141406598,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.07197267227442994,-0.005880273293779159
2025-07-16,992.4478651957143,-0.007552134804285737,1243.7587152646322,0.2437587152646321,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.062109583013101544,-0.0025567041679203095
2025-07-17,999.8013182477298,-0.00019868175227022444,1251.370082450658,0.25137008245065795,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.05516036845875483,0.0
2025-07-18,1001.4638362798103,0.0014638362798102822,1250.453609970528,0.2504536099705281,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.05358924338000948,-0.0007323752525192351
2025-07-21,1003.5779502234004,0.00357795022340035,1252.8246906426477,0.2528246906426477,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.05159134779511598,0.0
2025-07-22,1005.9214900847533,0.005921490084753289,1253.0039476006773,0.25300394760067735,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.049376638433676456,0.0
2025-07-23,1012.3614012662167,0.012361401266216765,1263.66389919911,0.2636638991991098,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.04329074597004534,0.0
2025-07-24,1016.1056663561214,0.01610566635612143,1264.0822465095725,0.26408224650957246,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.039752312900024345,0.0
2025-07-25,1017.5565561735787,0.017556556173578652,1269.4221337348943,0.2694221337348943,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.038381182280857074,0.0
2025-07-28,1014.3364210799623,0.014336421079962358,1269.103387135847,0.269103387135847,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.04142429814781545,-0.0002510958258695739
2025-07-29,1014.6878479537475,0.014687847953747557,1265.7560005891942,0.26575600058919413,104.2831062362581,13.9598264042979,102,5,"{'MSFT': 0.219344, 'QQQ': 0.187771, 'JNJ': 0.180502, 'BAC': 0.158728, 'JPM': 0.153656}",rebalance_at_open_mark_at_close,-0.041092190126070904,-0.002888033104412324
